totalload_actual,variable,value
30929.0,conventional,19876.0
30266.0,conventional,19542.0
29270.0,conventional,19295.0
28715.0,conventional,19519.0
28567.0,conventional,20462.0
30282.0,conventional,21262.0
31203.0,conventional,21674.0
31453.0,conventional,21369.0
30932.0,conventional,20899.0
29148.0,conventional,20912.0
26931.0,conventional,18751.0
25752.0,conventional,13602.0
23813.0,conventional,13150.0
22421.0,conventional,12559.0
21613.0,conventional,12652.0
21175.0,conventional,12400.0
21286.0,conventional,12393.0
21761.0,conventional,12316.0
22617.0,conventional,12893.0
23230.0,conventional,12952.0
25433.0,conventional,13170.0
27257.0,conventional,13223.0
27955.0,conventional,14052.0
27616.0,conventional,14089.0
27843.0,conventional,14038.0
27731.0,conventional,13998.0
26517.0,conventional,13400.0
25828.0,conventional,13268.0
26367.0,conventional,13791.0
28877.0,conventional,14350.0
29992.0,conventional,14793.0
31051.0,conventional,15028.0
31206.0,conventional,14937.0
29752.0,conventional,14282.0
27356.0,conventional,13818.0
29272.0,conventional,18522.0
27117.0,conventional,17470.0
25771.0,conventional,16885.0
25390.0,conventional,16402.0
25297.0,conventional,15974.0
26010.0,conventional,15936.0
28800.0,conventional,17608.0
33697.0,conventional,18876.0
36426.0,conventional,18464.0
37956.0,conventional,18751.0
38584.0,conventional,18858.0
38385.0,conventional,18245.0
37886.0,conventional,17409.0
37923.0,conventional,16846.0
36635.0,conventional,16005.0
36219.0,conventional,16357.0
35895.0,conventional,16904.0
35780.0,conventional,18040.0
36232.0,conventional,18857.0
38647.0,conventional,19234.0
39254.0,conventional,18892.0
38485.0,conventional,18747.0
35648.0,conventional,17937.0
32000.0,conventional,16455.0
29636.0,conventional,15412.0
27393.0,conventional,14511.0
26002.0,conventional,14082.0
25436.0,conventional,14094.0
25442.0,conventional,14372.0
26099.0,conventional,14536.0
28845.0,conventional,16171.0
33650.0,conventional,17050.0
36210.0,conventional,17660.0
37618.0,conventional,17965.0
38189.0,conventional,17805.0
38034.0,conventional,17268.0
37509.0,conventional,16737.0
37292.0,conventional,16323.0
36014.0,conventional,15825.0
35576.0,conventional,16040.0
35432.0,conventional,16295.0
35160.0,conventional,16610.0
35399.0,conventional,17304.0
37760.0,conventional,18227.0
38357.0,conventional,18310.0
37373.0,conventional,18040.0
34606.0,conventional,17116.0
31563.0,conventional,16092.0
29161.0,conventional,15339.0
27002.0,conventional,14942.0
25646.0,conventional,14649.0
25149.0,conventional,14617.0
25050.0,conventional,14550.0
25697.0,conventional,15066.0
28405.0,conventional,15975.0
32738.0,conventional,17952.0
35199.0,conventional,19818.0
36405.0,conventional,20574.0
36622.0,conventional,20597.0
36383.0,conventional,20632.0
36003.0,conventional,20885.0
35788.0,conventional,20882.0
34741.0,conventional,20794.0
33928.0,conventional,20648.0
33620.0,conventional,20593.0
33601.0,conventional,20859.0
33930.0,conventional,21555.0
36501.0,conventional,22993.0
37233.0,conventional,22623.0
36665.0,conventional,22677.0
34100.0,conventional,22218.0
30946.0,conventional,21326.0
28712.0,conventional,20539.0
26718.0,conventional,19698.0
25420.0,conventional,19216.0
24972.0,conventional,18659.0
24857.0,conventional,18711.0
25381.0,conventional,19029.0
28021.0,conventional,21250.0
32454.0,conventional,22747.0
34628.0,conventional,23210.0
35954.0,conventional,23479.0
36281.0,conventional,23353.0
35963.0,conventional,23080.0
35542.0,conventional,23060.0
35097.0,conventional,22961.0
33844.0,conventional,22220.0
33010.0,conventional,21643.0
32610.0,conventional,21615.0
32352.0,conventional,21812.0
32543.0,conventional,22044.0
34964.0,conventional,22483.0
35471.0,conventional,22658.0
34838.0,conventional,22412.0
32682.0,conventional,22076.0
30157.0,conventional,21282.0
28412.0,conventional,19126.0
26333.0,conventional,17717.0
24751.0,conventional,16961.0
23850.0,conventional,16288.0
23367.0,conventional,15520.0
23379.0,conventional,14883.0
24102.0,conventional,14968.0
25462.0,conventional,15335.0
26902.0,conventional,15307.0
29775.0,conventional,15707.0
31497.0,conventional,15634.0
31786.0,conventional,15602.0
31160.0,conventional,15643.0
31006.0,conventional,15457.0
30319.0,conventional,15361.0
29125.0,conventional,14625.0
28266.0,conventional,14660.0
28076.0,conventional,14728.0
28668.0,conventional,15343.0
31279.0,conventional,16572.0
32159.0,conventional,16949.0
31943.0,conventional,16951.0
30520.0,conventional,16578.0
28597.0,conventional,16070.0
26538.0,conventional,14848.0
24584.0,conventional,14151.0
23116.0,conventional,13558.0
22376.0,conventional,13100.0
22026.0,conventional,13036.0
21898.0,conventional,13152.0
22431.0,conventional,13191.0
23133.0,conventional,13382.0
23682.0,conventional,13482.0
25984.0,conventional,13669.0
27852.0,conventional,14014.0
28615.0,conventional,14627.0
28365.0,conventional,14327.0
28344.0,conventional,14479.0
28246.0,conventional,14298.0
27033.0,conventional,13633.0
26286.0,conventional,13560.0
26171.0,conventional,13693.0
27288.0,conventional,14438.0
30403.0,conventional,16328.0
32015.0,conventional,16874.0
32084.0,conventional,17098.0
30826.0,conventional,16904.0
28357.0,conventional,16421.0
25814.0,conventional,14865.0
24306.0,conventional,14224.0
23194.0,conventional,13775.0
22922.0,conventional,13759.0
22926.0,conventional,13572.0
23751.0,conventional,14426.0
26867.0,conventional,15925.0
31786.0,conventional,17748.0
34317.0,conventional,19034.0
35631.0,conventional,19242.0
36098.0,conventional,19284.0
36030.0,conventional,19409.0
35707.0,conventional,19324.0
35386.0,conventional,19251.0
34140.0,conventional,18973.0
33529.0,conventional,18796.0
33186.0,conventional,19213.0
33097.0,conventional,19597.0
33550.0,conventional,20083.0
36076.0,conventional,20243.0
36934.0,conventional,20120.0
36227.0,conventional,19792.0
33372.0,conventional,19140.0
30141.0,conventional,17825.0
28108.0,conventional,16019.0
26252.0,conventional,14847.0
25118.0,conventional,14190.0
24781.0,conventional,13909.0
24715.0,conventional,13661.0
25359.0,conventional,13792.0
27915.0,conventional,14705.0
32476.0,conventional,16069.0
34670.0,conventional,17768.0
35705.0,conventional,17656.0
35638.0,conventional,16879.0
35485.0,conventional,16444.0
35155.0,conventional,16188.0
34889.0,conventional,16171.0
33760.0,conventional,16051.0
33176.0,conventional,15691.0
32872.0,conventional,15676.0
32723.0,conventional,16377.0
32948.0,conventional,17283.0
35589.0,conventional,18725.0
36734.0,conventional,18165.0
35736.0,conventional,17551.0
33051.0,conventional,16205.0
29861.0,conventional,15358.0
28090.0,conventional,14214.0
25994.0,conventional,13512.0
24992.0,conventional,13269.0
24670.0,conventional,13213.0
24458.0,conventional,13056.0
25100.0,conventional,13487.0
27919.0,conventional,14195.0
32346.0,conventional,15648.0
34553.0,conventional,16316.0
35627.0,conventional,16421.0
35857.0,conventional,15948.0
35582.0,conventional,16047.0
35288.0,conventional,15774.0
34844.0,conventional,15219.0
33845.0,conventional,14737.0
33454.0,conventional,15158.0
33156.0,conventional,16188.0
33282.0,conventional,17626.0
33491.0,conventional,17712.0
36209.0,conventional,18225.0
37211.0,conventional,18339.0
36625.0,conventional,18061.0
33820.0,conventional,17850.0
30538.0,conventional,16498.0
28533.0,conventional,14827.0
26612.0,conventional,14448.0
25392.0,conventional,14180.0
24955.0,conventional,14043.0
24877.0,conventional,14366.0
25445.0,conventional,14537.0
28205.0,conventional,16466.0
32829.0,conventional,18057.0
35460.0,conventional,18866.0
36829.0,conventional,18979.0
36753.0,conventional,18824.0
36272.0,conventional,18501.0
35880.0,conventional,18285.0
35809.0,conventional,18336.0
34631.0,conventional,17384.0
34032.0,conventional,16971.0
33612.0,conventional,17199.0
33496.0,conventional,18152.0
33907.0,conventional,18833.0
36699.0,conventional,19862.0
37902.0,conventional,20096.0
37215.0,conventional,19679.0
34627.0,conventional,19298.0
31242.0,conventional,18949.0
28931.0,conventional,17752.0
26921.0,conventional,16642.0
25787.0,conventional,15957.0
25264.0,conventional,15598.0
25122.0,conventional,16063.0
25853.0,conventional,16408.0
28573.0,conventional,18471.0
33286.0,conventional,20416.0
35928.0,conventional,21043.0
37501.0,conventional,20952.0
37710.0,conventional,20893.0
37405.0,conventional,20849.0
36855.0,conventional,21062.0
36482.0,conventional,21164.0
35130.0,conventional,21069.0
34263.0,conventional,21284.0
33920.0,conventional,21568.0
33565.0,conventional,21584.0
33585.0,conventional,21819.0
36206.0,conventional,22520.0
36996.0,conventional,23037.0
36458.0,conventional,22394.0
34013.0,conventional,21996.0
31344.0,conventional,21719.0
29231.0,conventional,20191.0
27063.0,conventional,19317.0
25562.0,conventional,19067.0
24869.0,conventional,18960.0
24426.0,conventional,18855.0
24397.0,conventional,18956.0
25104.0,conventional,19652.0
26578.0,conventional,20231.0
28282.0,conventional,20333.0
31233.0,conventional,20517.0
33068.0,conventional,20399.0
33079.0,conventional,20335.0
32374.0,conventional,20261.0
32168.0,conventional,20203.0
31077.0,conventional,19985.0
29798.0,conventional,19871.0
28911.0,conventional,19809.0
28615.0,conventional,19975.0
29088.0,conventional,19837.0
31881.0,conventional,20253.0
33176.0,conventional,20456.0
33128.0,conventional,20507.0
31818.0,conventional,20387.0
29753.0,conventional,20530.0
27315.0,conventional,19135.0
25198.0,conventional,18224.0
23651.0,conventional,17964.0
22826.0,conventional,17806.0
22447.0,conventional,17547.0
22536.0,conventional,17272.0
23000.0,conventional,17498.0
23559.0,conventional,17256.0
24364.0,conventional,17071.0
26884.0,conventional,17437.0
28849.0,conventional,17755.0
29366.0,conventional,17964.0
28805.0,conventional,17690.0
28894.0,conventional,17694.0
28578.0,conventional,17689.0
27322.0,conventional,17450.0
26445.0,conventional,17071.0
26076.0,conventional,17069.0
26888.0,conventional,18178.0
30244.0,conventional,18652.0
32562.0,conventional,18846.0
32964.0,conventional,19249.0
31798.0,conventional,19356.0
29069.0,conventional,19040.0
26223.0,conventional,17920.0
24389.0,conventional,17071.0
23330.0,conventional,16622.0
23035.0,conventional,16255.0
23157.0,conventional,16884.0
24053.0,conventional,17449.0
27439.0,conventional,19049.0
32186.0,conventional,20912.0
35361.0,conventional,21067.0
36921.0,conventional,20943.0
37210.0,conventional,20797.0
36805.0,conventional,20704.0
36122.0,conventional,20267.0
35974.0,conventional,20255.0
34926.0,conventional,19969.0
34416.0,conventional,20068.0
34258.0,conventional,20548.0
34296.0,conventional,21284.0
34774.0,conventional,21960.0
37314.0,conventional,22109.0
38224.0,conventional,22206.0
37328.0,conventional,21871.0
34392.0,conventional,21485.0
31061.0,conventional,20963.0
28741.0,conventional,19499.0
26817.0,conventional,18732.0
25583.0,conventional,18398.0
25177.0,conventional,18160.0
25087.0,conventional,18136.0
25705.0,conventional,18405.0
28560.0,conventional,19274.0
33225.0,conventional,20757.0
35892.0,conventional,21892.0
37962.0,conventional,22407.0
38771.0,conventional,23029.0
39029.0,conventional,23431.0
38582.0,conventional,23563.0
38642.0,conventional,23482.0
37503.0,conventional,23008.0
36479.0,conventional,23155.0
36196.0,conventional,23612.0
36143.0,conventional,24066.0
36149.0,conventional,24729.0
38481.0,conventional,26056.0
39280.0,conventional,26532.0
38156.0,conventional,25945.0
35126.0,conventional,24877.0
31760.0,conventional,22920.0
29210.0,conventional,20220.0
27002.0,conventional,18910.0
25929.0,conventional,17724.0
25500.0,conventional,17612.0
25296.0,conventional,17427.0
25951.0,conventional,17357.0
28453.0,conventional,18286.0
32208.0,conventional,19691.0
34610.0,conventional,21143.0
36318.0,conventional,21651.0
37556.0,conventional,21986.0
38030.0,conventional,21565.0
38082.0,conventional,21520.0
38023.0,conventional,21305.0
36696.0,conventional,21541.0
36229.0,conventional,21297.0
35487.0,conventional,20803.0
35728.0,conventional,20924.0
35834.0,conventional,20583.0
37372.0,conventional,21177.0
38127.0,conventional,21407.0
37156.0,conventional,20597.0
34463.0,conventional,19661.0
31216.0,conventional,17973.0
26574.0,conventional,12768.0
24559.0,conventional,12298.0
23152.0,conventional,12048.0
22562.0,conventional,11902.0
22406.0,conventional,12268.0
22999.0,conventional,12279.0
25085.0,conventional,12622.0
28376.0,conventional,12928.0
30875.0,conventional,13121.0
32775.0,conventional,13497.0
33782.0,conventional,13661.0
33868.0,conventional,13762.0
33554.0,conventional,13682.0
33675.0,conventional,13653.0
32631.0,conventional,13215.0
31637.0,conventional,13506.0
31192.0,conventional,14113.0
31399.0,conventional,14077.0
33081.0,conventional,13997.0
33666.0,conventional,13956.0
33891.0,conventional,13809.0
33464.0,conventional,13570.0
31595.0,conventional,13534.0
28971.0,conventional,13512.0
29666.0,conventional,15785.0
27488.0,conventional,15258.0
25851.0,conventional,14674.0
25034.0,conventional,14493.0
24644.0,conventional,14518.0
24547.0,conventional,14576.0
25066.0,conventional,14654.0
26648.0,conventional,15437.0
28352.0,conventional,15575.0
31305.0,conventional,16062.0
33433.0,conventional,16229.0
33615.0,conventional,16240.0
33010.0,conventional,15681.0
32811.0,conventional,15224.0
31993.0,conventional,15024.0
30823.0,conventional,14488.0
29935.0,conventional,14257.0
29752.0,conventional,15277.0
31139.0,conventional,16061.0
33428.0,conventional,16754.0
34003.0,conventional,16862.0
33881.0,conventional,16724.0
32489.0,conventional,16582.0
30329.0,conventional,16283.0
28772.0,conventional,12671.0
26625.0,conventional,12339.0
25016.0,conventional,12263.0
24154.0,conventional,12200.0
23650.0,conventional,12334.0
23600.0,conventional,12164.0
24172.0,conventional,12131.0
25202.0,conventional,12131.0
26871.0,conventional,12089.0
29877.0,conventional,12421.0
31562.0,conventional,12543.0
31914.0,conventional,12683.0
31457.0,conventional,12600.0
31370.0,conventional,12398.0
30607.0,conventional,12609.0
29396.0,conventional,12972.0
28641.0,conventional,13058.0
28387.0,conventional,13277.0
29020.0,conventional,13473.0
31173.0,conventional,13881.0
31974.0,conventional,13985.0
31931.0,conventional,13687.0
30599.0,conventional,13265.0
28416.0,conventional,12750.0
25014.0,conventional,10877.0
23267.0,conventional,10720.0
22326.0,conventional,10638.0
21837.0,conventional,10664.0
21750.0,conventional,10663.0
22404.0,conventional,10772.0
25317.0,conventional,11023.0
29468.0,conventional,11390.0
31905.0,conventional,11671.0
33368.0,conventional,11905.0
33875.0,conventional,11934.0
33885.0,conventional,11932.0
33869.0,conventional,11726.0
33379.0,conventional,11661.0
31955.0,conventional,11439.0
31156.0,conventional,11722.0
30719.0,conventional,11677.0
30485.0,conventional,11634.0
29986.0,conventional,11636.0
30181.0,conventional,11770.0
32324.0,conventional,11992.0
33901.0,conventional,12365.0
31065.0,conventional,12350.0
28608.0,conventional,11923.0
25739.0,conventional,11130.0
24222.0,conventional,10720.0
23355.0,conventional,10655.0
23031.0,conventional,11064.0
22827.0,conventional,10905.0
23337.0,conventional,11070.0
25475.0,conventional,11331.0
28006.0,conventional,11844.0
30534.0,conventional,12852.0
31591.0,conventional,12583.0
31859.0,conventional,12071.0
31987.0,conventional,11251.0
32112.0,conventional,11198.0
32057.0,conventional,11217.0
31069.0,conventional,10765.0
30468.0,conventional,10698.0
30184.0,conventional,10440.0
29809.0,conventional,10523.0
29429.0,conventional,10318.0
29399.0,conventional,10477.0
30189.0,conventional,10866.0
31940.0,conventional,11569.0
30287.0,conventional,11165.0
27793.0,conventional,10710.0
23128.0,conventional,13836.0
21731.0,conventional,13620.0
20679.0,conventional,13538.0
20052.0,conventional,13365.0
19659.0,conventional,13321.0
19563.0,conventional,13144.0
19441.0,conventional,12961.0
19312.0,conventional,12793.0
20432.0,conventional,13139.0
22221.0,conventional,13243.0
23582.0,conventional,13319.0
24442.0,conventional,13142.0
24742.0,conventional,13071.0
25210.0,conventional,12813.0
25091.0,conventional,13027.0
23728.0,conventional,12736.0
